"message_id","message","message_utc","from_id","date","time"
"548","Foto de FUSION BUSINESS","2022-10-07 01:51:47","875035101","2022-10-07","01:51:47"
"549","Foto de André Luciano","2022-10-07 01:52:46","875035101","2022-10-07","01:52:46"
"550","🔴 ESTAMOS AO VIVO 🔴

As estratégias para o segundo turno das eleições de 2022

Aperte no link para assistir: 
https://sitebp.la/estrategias-segundo-turno-tg

🔥 🔥 🔥","2022-10-07 02:05:12","875035101","2022-10-07","02:05:12"
"551","https://www.youtube.com/watch?v=g56uV3X3ny8","2022-10-07 02:08:45","875035101","2022-10-07","02:08:45"
"552","Foto de Luiz Alfredo G. Menezes","2022-10-07 13:14:17","992075077","2022-10-07","13:14:17"
"553","Áudio de Lukkas Montanha","2022-10-07 17:24:39","1504873708","2022-10-07","17:24:39"
"554","*Em vídeo ex de Lula o acusa de ser racista e ter lhe dado dinheiro para ela abortar (ASSISTA)*

https://www.aliadosbrasiloficial.com.br/noticia/em-video-ex-de-lula-o-acusa-de-ser-racista-e-ter-lhe-dado-dinheiro-para-ela-abortar-assista","2022-10-07 19:23:29","873725378","2022-10-07","19:23:29"
"555","😔👏👏❤️❤️💵❤️❤️","2022-10-07 19:31:15","875035101","2022-10-07","19:31:15"
"556","A culpa do desligamento dos universitários que não se vacinaram é do PT, PDT, PSB e STF que os atendeu.  

O MEC afirmou que a exigência da vacina é inconstitucional. 

Leia mais","2022-10-07 19:31:58","875035101","2022-10-07","19:31:58"
"557","FORTE RECADO PARA QUEM DEIXOU DE VOTAR! Não é só um dos maiores e bem sucedidos empresários do Brasil… Brasileiro, marido, pai, apaixonado por seu país que não quer ver sua filha vivendo num país comunista como a Venezuela!  Muito obrigado, Roberto Justus","2022-10-07 19:32:42","875035101","2022-10-07","19:32:42"
"558","A esquerda é um veneno para o Brasil, mas principalmente para o Nordeste. O resultado dos governos comunistas por lá é terrível. Mas nós vamos corrigir os erros desses abutres e o primeiro passo para isso é apertar 22 na urna.","2022-10-07 19:33:15","875035101","2022-10-07","19:33:15"
"559","Você quer José Dirceu, condenado por corrupção, como ministro? 

E Dilma Rousseff, que sofreu impeachment, no ministério das Minas e Energia? 

Não duvido nada Lula escolher Geddel, o das malas de R$ 51 milhões, para conduzir o Ministério da Economia.

Você quer no comando do seu país quem tem a mancha da corrupção?","2022-10-07 19:34:31","875035101","2022-10-07","19:34:31"
